Sheath MFC,Sheath Pressure,Pneum. Atomizer MFC,Pneum. Atomizer Press.,Pneum. Impactor Exhaust MFC,Pneum. Impactor Exhaust Press.,Platen Heater,Ink,Ink_temp,Substrate,Print_speed,SPC,Viscosity,Surface Tension,Density,Line,Output
59.795,0.802,1049.34,13.963,995.603,0.0,69.5,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.034,1
59.893,0.802,1049.34,13.817,994.626,0.0,69.8,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.034,1
59.893,0.507,1117.733,14.637,1093.307,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.046,1
59.795,0.507,1117.733,14.615,1093.307,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.046,1
59.795,0.513,1117.733,14.615,1092.33,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.046,1
59.795,0.779,1148.999,15.436,1093.307,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.036,1
59.893,0.781,1148.999,15.436,1093.307,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.036,1
59.697,0.781,1148.999,15.473,1093.307,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.036,1
59.795,0.495,165.12,1.209,144.602,0.415,70.5,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.893,0.788,195.408,1.758,145.579,0.72,70.5,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.788,195.408,1.758,144.602,0.719,70.5,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.893,0.788,195.408,1.744,144.602,0.719,70.5,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.492,213.972,1.443,195.408,0.372,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.492,213.972,1.429,194.431,0.37,70.5,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.797,246.214,2.037,194.431,0.69,70.5,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.893,0.797,245.237,2.037,195.408,0.689,70.5,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.797,245.237,2.037,194.431,0.686,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.794,246.214,2.037,196.385,0.686,70.5,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.507,264.778,1.758,245.237,0.336,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.893,0.502,263.801,1.744,245.237,0.332,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.803,295.066,2.352,245.237,0.647,70.5,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.803,296.043,2.344,245.237,0.643,70.5,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.893,0.803,295.066,2.359,245.237,0.643,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.893,0.797,296.043,2.359,245.237,0.643,70.5,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.531,316.561,2.147,294.089,0.306,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.531,315.584,2.147,293.112,0.305,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.893,0.531,315.584,2.139,294.089,0.305,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.529,315.584,2.139,294.089,0.302,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.84,344.895,2.784,294.089,0.631,69.8,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.836,344.895,2.769,293.112,0.629,70.8,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.893,0.834,344.895,2.769,294.089,0.626,70.8,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.549,366.39,2.564,341.964,0.263,70.8,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.549,366.39,2.549,340.987,0.263,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.547,365.413,2.549,341.964,0.259,70.8,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.871,394.724,3.26,341.964,0.609,70.5,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.871,395.701,3.245,341.964,0.607,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.893,0.867,394.724,3.245,341.964,0.604,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.864,396.678,3.245,341.964,0.601,70.8,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.893,0.863,395.701,3.223,340.987,0.6,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.893,0.861,395.701,3.238,341.964,0.598,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.858,395.701,3.223,340.987,0.597,70.5,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.697,0.849,395.701,3.223,340.987,0.587,70.5,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.546,417.196,3.004,389.839,0.19,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.547,416.219,3.004,390.816,0.19,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.893,0.547,416.219,2.989,389.839,0.19,70.5,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.883,447.484,3.714,390.816,0.558,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.893,0.879,447.484,3.714,389.839,0.556,70.5,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.879,447.484,3.714,389.839,0.553,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.893,0.547,467.025,3.465,444.553,0.112,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.893,0.546,467.025,3.465,443.576,0.11,70.5,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.543,467.025,3.465,443.576,0.11,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.541,467.025,3.451,444.553,0.104,70.5,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.877,501.221,4.249,443.576,0.475,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.877,501.221,4.249,444.553,0.473,70.8,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.549,520.762,4.015,493.405,0.029,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.893,0.552,520.762,4.029,492.428,0.029,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.893,0.552,520.762,4.029,493.405,0.033,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.552,520.762,4.029,492.428,0.035,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.893,0.889,551.05,4.821,493.405,0.411,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.888,551.05,4.821,493.405,0.411,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.885,551.05,4.821,492.428,0.411,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.885,551.05,4.821,494.382,0.41,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.885,552.027,4.821,492.428,0.409,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.596,570.591,4.689,541.28,0.0,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.595,570.591,4.689,542.257,0.0,70.5,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.897,600.879,5.436,541.28,0.342,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.895,600.879,5.436,542.257,0.338,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.592,620.42,5.363,593.063,0.0,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.59,620.42,5.363,592.086,0.0,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.893,0.895,650.708,6.081,592.086,0.253,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.893,650.708,6.081,592.086,0.25,69.5,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.894,649.731,6.081,592.086,0.25,69.8,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.891,650.708,6.081,593.063,0.25,69.8,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.891,649.731,6.081,593.063,0.247,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.893,0.885,649.731,6.081,593.063,0.241,69.8,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.608,671.226,6.081,642.892,0.0,69.8,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.895,701.514,6.828,642.892,0.159,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.893,0.894,701.514,6.828,641.915,0.158,69.8,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.893,0.891,700.537,6.828,642.892,0.155,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.795,0.894,701.514,6.828,641.915,0.155,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
59.893,0.58,721.055,6.828,692.721,0.0,70.5,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.018,1
59.795,0.58,721.055,6.813,692.721,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.018,1
59.795,0.891,751.343,7.604,692.721,0.055,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.023,1
59.795,0.891,751.343,7.597,691.744,0.055,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.023,1
59.893,0.901,751.343,7.619,692.721,0.057,70.8,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.023,1
59.893,0.897,751.343,7.619,691.744,0.06,69.8,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.023,1
59.795,0.562,770.884,7.604,743.527,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.021,1
59.893,0.564,770.884,7.604,742.55,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.021,1
59.893,0.564,770.884,7.582,744.504,0.0,70.5,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.021,1
59.795,0.562,769.907,7.582,742.55,0.0,70.5,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.021,1
59.893,0.863,800.195,8.366,744.504,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.025,1
59.795,0.863,800.195,8.352,743.527,0.0,69.8,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.025,1
59.795,0.861,800.195,8.352,742.55,0.0,69.8,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.025,1
59.795,0.858,800.195,8.352,744.504,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.025,1
59.893,0.861,800.195,8.366,743.527,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.025,1
59.795,0.559,819.736,8.403,795.31,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.021,1
59.795,0.558,819.736,8.388,793.356,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.021,1
59.795,0.556,819.736,8.403,794.333,0.0,70.8,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.021,1
59.795,0.83,848.07,9.158,794.333,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.025,1
59.795,0.83,849.047,9.143,794.333,0.0,69.8,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.025,1
59.795,0.535,868.588,9.253,844.162,0.0,70.8,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.024,1
59.795,0.537,868.588,9.231,845.139,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.024,1
59.893,0.54,868.588,9.253,844.162,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.024,1
59.893,0.83,898.876,10.088,844.162,0.0,69.5,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.026,1
59.795,0.833,898.876,10.088,844.162,0.0,69.8,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.026,1
59.795,0.841,898.876,10.088,845.139,0.0,69.5,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.026,1
59.795,0.842,898.876,10.095,843.185,0.0,70.5,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.026,1
59.795,0.836,899.853,10.095,844.162,0.0,70.5,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.026,1
59.893,0.531,918.417,10.242,893.991,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.028,1
59.893,0.534,918.417,10.205,894.968,0.0,69.8,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.028,1
59.795,0.529,919.394,10.234,893.991,0.0,69.8,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.028,1
59.795,0.529,918.417,10.22,894.968,0.0,69.8,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.028,1
59.795,0.527,919.394,10.205,894.968,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.028,1
59.795,0.814,948.705,11.011,893.991,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.028,1
59.795,0.814,948.705,11.004,894.968,0.0,69.5,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.028,1
59.893,0.81,948.705,11.011,894.968,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.028,1
59.893,0.814,948.705,11.026,893.991,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.028,1
59.795,0.828,1000.489,12.066,943.82,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.028,1
59.795,0.827,999.511,12.088,943.82,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.028,1
59.893,0.824,1000.489,12.066,943.82,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.028,1
59.795,0.822,1000.489,12.088,944.797,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.028,1
59.795,0.54,969.223,11.267,943.82,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.031,1
59.893,0.54,970.2,11.245,943.82,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.031,1
59.795,0.541,970.2,11.245,943.82,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.031,1
59.795,0.552,970.2,11.26,944.797,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.031,1
59.893,0.547,969.223,11.26,943.82,0.0,69.8,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.031,1
69.663,0.641,1020.029,12.183,994.626,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.045,1
69.663,0.642,1020.029,12.183,995.603,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.045,1
69.565,0.653,1020.029,12.22,994.626,0.0,69.5,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.045,1
69.663,0.968,1049.34,13.04,995.603,0.0,69.8,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.043,1
69.663,0.971,1049.34,13.026,994.626,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.043,1
69.565,0.924,145.579,1.612,94.773,0.879,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.565,0.924,145.579,1.597,93.796,0.879,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,0.922,145.579,1.612,93.796,0.879,70.5,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.565,0.639,1068.881,13.297,1044.455,0.0,69.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.051,1
69.663,0.637,1068.881,13.311,1044.455,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.051,1
69.565,0.639,1069.858,13.311,1044.455,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.051,1
69.565,0.977,1099.169,14.139,1044.455,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.046,1
69.663,0.977,1099.169,14.154,1044.455,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.046,1
69.565,0.974,1099.169,14.154,1045.432,0.0,69.8,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.046,1
69.663,0.971,1099.169,14.176,1043.478,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.046,1
69.663,0.639,1117.733,14.447,1093.307,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.053,1
69.565,0.635,1117.733,14.454,1093.307,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.053,1
69.663,0.977,1148.999,15.385,1093.307,0.0,70.8,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.056,1
69.565,0.983,1148.999,15.385,1093.307,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.056,1
69.663,0.611,165.12,1.245,144.602,0.516,70.5,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,0.606,165.12,1.245,145.579,0.516,69.8,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.565,0.607,165.12,1.245,144.602,0.513,70.5,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,0.928,195.408,1.832,144.602,0.846,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,0.926,195.408,1.817,145.579,0.845,70.5,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.565,0.926,195.408,1.817,144.602,0.842,70.5,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,0.604,213.972,1.465,194.431,0.466,70.5,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,0.604,213.972,1.465,195.408,0.464,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,0.928,245.237,2.088,195.408,0.803,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,0.928,246.214,2.073,194.431,0.803,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,0.928,246.214,2.088,195.408,0.801,70.8,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.565,0.926,246.214,2.073,194.431,0.802,70.8,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,0.614,264.778,1.78,245.237,0.425,70.5,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,0.611,263.801,1.78,245.237,0.419,70.5,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.565,0.608,264.778,1.773,245.237,0.415,70.5,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,0.946,295.066,2.418,245.237,0.769,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.565,0.94,295.066,2.418,245.237,0.763,70.8,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.565,0.94,296.043,2.403,245.237,0.763,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,0.637,315.584,2.161,294.089,0.385,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.565,0.635,315.584,2.161,294.089,0.385,70.8,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,0.632,315.584,2.161,293.112,0.382,70.8,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,0.971,344.895,2.821,294.089,0.742,70.5,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,0.971,343.918,2.821,293.112,0.739,70.8,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.565,0.967,345.872,2.821,294.089,0.739,70.8,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,0.965,344.895,2.821,293.112,0.736,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,0.653,366.39,2.586,341.964,0.339,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,0.653,365.413,2.586,341.964,0.336,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,1.007,395.701,3.282,341.964,0.718,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,1.005,396.678,3.282,341.964,0.718,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.565,1.004,395.701,3.282,341.964,0.714,70.8,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,1.001,395.701,3.282,340.987,0.714,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,0.706,416.219,3.062,389.839,0.324,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,0.705,417.196,3.062,389.839,0.321,70.5,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,0.702,417.196,3.077,390.816,0.32,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,0.702,416.219,3.077,390.816,0.317,69.8,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.565,0.7,416.219,3.077,390.816,0.315,69.8,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.565,0.696,416.219,3.077,389.839,0.314,69.8,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,1.026,447.484,3.758,390.816,0.669,70.8,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,1.026,447.484,3.773,389.839,0.668,70.5,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,0.739,470.933,3.626,443.576,0.272,69.8,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,0.739,469.956,3.626,443.576,0.271,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,0.736,469.956,3.626,444.553,0.269,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,1.028,501.221,4.271,443.576,0.589,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.565,1.028,501.221,4.271,443.576,0.586,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,0.702,520.762,4.125,493.405,0.14,69.8,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,0.698,520.762,4.125,492.428,0.138,69.8,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.565,1.034,551.05,4.821,492.428,0.513,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,1.032,552.027,4.835,493.405,0.513,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.565,1.032,551.05,4.821,493.405,0.51,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,0.702,570.591,4.689,541.28,0.051,69.8,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,1.032,600.879,5.407,541.28,0.424,70.5,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,0.702,620.42,5.348,593.063,0.0,69.8,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,0.702,621.397,5.333,593.063,0.0,69.8,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,0.705,621.397,5.348,592.086,0.0,69.8,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,0.705,620.42,5.333,592.086,0.0,69.8,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,1.032,600.879,5.421,542.257,0.421,70.5,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.663,1.032,600.879,5.407,541.28,0.421,70.2,Resistor,30.0,LTCC,0,50.0,240,32.0,2.0,0.0,0
69.565,0.7,671.226,6.007,642.892,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.026,1
69.663,0.711,671.226,6.007,642.892,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.026,1
69.663,0.714,671.226,6.007,641.915,0.0,69.8,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.026,1
69.565,1.044,701.514,6.791,642.892,0.238,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.028,1
69.663,1.042,701.514,6.791,641.915,0.238,70.5,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.028,1
69.663,1.046,701.514,6.791,642.892,0.238,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.028,1
69.663,1.048,700.537,6.806,642.892,0.247,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.028,1
69.663,0.7,720.078,6.762,691.744,0.0,69.8,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.026,1
69.663,0.705,721.055,6.762,692.721,0.0,69.8,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.026,1
69.565,0.703,721.055,6.777,691.744,0.0,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.026,1
69.663,0.705,720.078,6.777,692.721,0.0,69.8,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.026,1
69.565,0.708,721.055,6.777,692.721,0.0,69.8,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.026,1
69.663,1.04,751.343,7.546,691.744,0.128,70.2,Resistor,30.0,LTCC,1,50.0,240,32.0,2.0,0.031,1
